season,checkpoint,position,candidate,reference,passed,blocks,improvementPct,winPct,recentImprovementPct
2022,12,TE,07_opportunity_competition_isolated,pace,False,9,-2.1266690331792333,33.33333333333333,-2.212037977179817
2023,12,TE,02_role_isolated,pace,False,10,-2.6958392580818744,10.0,-3.0586548446056856
2023,12,TE,04_qb_environment_isolated,pace,False,10,-1.8491372016371104,40.0,-5.124967859753448
2023,12,TE,05_coach_scheme_isolated,pace,False,10,-1.410846316469932,30.0,-2.3152074021904316
2023,12,TE,06_trade_team_change_isolated,pace,False,10,-2.451267994553143,30.0,-2.2435725009186447
2023,12,TE,07_opportunity_competition_isolated,pace,False,10,-2.0726830027707916,30.0,-3.763363909619072
2024,12,TE,02_role_isolated,pace,False,11,-2.0645385419302156,18.181818181818183,-0.6736393851510157
2024,12,TE,04_qb_environment_isolated,pace,False,11,-0.8987092887756698,45.45454545454545,-1.636036242796009
2024,12,TE,05_coach_scheme_isolated,pace,False,11,-1.096566395936834,36.36363636363637,-1.2024277338789746
2024,12,TE,06_trade_team_change_isolated,pace,False,11,-1.6742521114067082,36.36363636363637,-0.205280357252625
2024,12,TE,07_opportunity_competition_isolated,pace,False,11,-1.5074567681287632,36.36363636363637,-1.45094340179537
2025,12,TE,02_role_isolated,pace,False,12,-2.3292439494080552,16.666666666666664,-1.747506598268087
2025,12,TE,04_qb_environment_isolated,pace,False,12,-1.282849621382535,41.66666666666667,-0.7043166856063123
2025,12,TE,05_coach_scheme_isolated,pace,False,12,-1.7004071560526608,33.33333333333333,-1.876361742033899
2025,12,TE,06_trade_team_change_isolated,pace,False,12,-2.0978073473848253,33.33333333333333,-2.234090466869274
2025,12,TE,07_opportunity_competition_isolated,pace,False,12,-2.1284452501233195,33.33333333333333,-3.6366589263845306
2014,4,WR,02_role_isolated,production_usage,False,1,0.18093471553118914,100.0,0.18093471553118914
2014,4,WR,04_qb_environment_isolated,production_usage,False,1,0.007170464996936664,100.0,0.007170464996936664
2014,4,WR,05_coach_scheme_isolated,production_usage,False,1,-3.445383408614104,0.0,-3.445383408614104
2014,4,WR,06_trade_team_change_isolated,production_usage,False,1,0.0072373768706442574,100.0,0.0072373768706442574
2014,4,WR,07_opportunity_competition_isolated,production_usage,False,1,0.19783009611215555,100.0,0.19783009611215555
2015,4,WR,02_role_isolated,production_usage,False,2,-5.553054352448868,50.0,-5.32742631303153
2015,4,WR,04_qb_environment_isolated,production_usage,False,2,0.37011094326984645,100.0,0.3558295158783661
2015,4,WR,05_coach_scheme_isolated,production_usage,False,2,-4.2604097846496245,0.0,-4.228339126488605
2015,4,WR,06_trade_team_change_isolated,production_usage,False,2,-0.2590807032542168,50.0,-0.24860129257386265
2015,4,WR,07_opportunity_competition_isolated,production_usage,False,2,-0.7109288906654714,50.0,-0.6751699266948831
2016,4,WR,02_role_isolated,production_usage,False,3,-5.040106167905744,33.33333333333333,-4.909960710077165
2016,4,WR,04_qb_environment_isolated,production_usage,False,3,-2.168250196096049,66.66666666666666,-2.0549503765333546
2016,4,WR,05_coach_scheme_isolated,production_usage,False,3,-4.180557281643944,0.0,-4.162395176877269
2016,4,WR,06_trade_team_change_isolated,production_usage,False,3,-1.4480911717676412,33.33333333333333,-1.3832231878122485
2016,4,WR,07_opportunity_competition_isolated,production_usage,True,3,0.5030363638598907,66.66666666666666,0.4687273712765576
2016,4,WR,02_role_isolated,07_opportunity_competition_isolated,False,3,-3.0592016078492477,33.33333333333333,-2.9511011344255595
2016,4,WR,04_qb_environment_isolated,07_opportunity_competition_isolated,False,3,-3.273343702904226,0.0,-3.1380188758198795
2016,4,WR,05_coach_scheme_isolated,07_opportunity_competition_isolated,False,3,-2.863533768539052,33.33333333333333,-2.8534517666265287
2016,4,WR,06_trade_team_change_isolated,07_opportunity_competition_isolated,False,3,-0.7587982829653576,66.66666666666666,-0.7205601222158516
2017,4,WR,02_role_isolated,production_usage,False,4,-3.6552617688377262,50.0,-3.591180343303804
2017,4,WR,04_qb_environment_isolated,production_usage,False,4,-2.8552286128579136,50.0,-2.7525475226161884
2017,4,WR,05_coach_scheme_isolated,production_usage,False,4,-2.844762874222914,25.0,-2.8641299240323135
2017,4,WR,06_trade_team_change_isolated,production_usage,False,4,-2.2666906795377684,25.0,-2.197364661367535
2017,4,WR,07_opportunity_competition_isolated,production_usage,False,4,0.08905372429494544,50.0,0.07337243449090339
2018,4,WR,02_role_isolated,production_usage,False,5,-3.0211052434240955,40.0,-3.8461210469417386
2018,4,WR,04_qb_environment_isolated,production_usage,False,5,-2.292601640115813,60.0,-2.824075244123261
2018,4,WR,05_coach_scheme_isolated,production_usage,False,5,-2.8906159887023257,20.0,-2.755152087108445
2018,4,WR,06_trade_team_change_isolated,production_usage,False,5,-1.552689470913643,40.0,-1.9075350351644416
2018,4,WR,07_opportunity_competition_isolated,production_usage,False,5,-0.25624992468869834,40.0,-0.4069394977869803
2019,4,WR,02_role_isolated,production_usage,False,6,-3.913703690305606,33.33333333333333,-3.117996516728329
2019,4,WR,04_qb_environment_isolated,production_usage,False,6,-2.7987206735757457,50.0,-4.501552787413617
2019,4,WR,05_coach_scheme_isolated,production_usage,False,6,-3.504288416600675,16.666666666666664,-3.174793385318473
2019,4,WR,06_trade_team_change_isolated,production_usage,False,6,-2.3997984745420653,33.33333333333333,-3.601990461918882
2019,4,WR,07_opportunity_competition_isolated,production_usage,False,6,-0.3843835917909728,33.33333333333333,-0.2558133606145985
2020,4,WR,02_role_isolated,production_usage,False,7,-3.4465659130410518,28.57142857142857,-2.2857448750047236
2020,4,WR,04_qb_environment_isolated,production_usage,False,7,-2.6436984263065963,42.857142857142854,-3.052491955559195
2020,4,WR,05_coach_scheme_isolated,production_usage,False,7,-3.581208634409813,14.285714285714285,-3.1854221725746945
2020,4,WR,06_trade_team_change_isolated,production_usage,False,7,-1.899835932697133,42.857142857142854,-2.3297366499301795
2020,4,WR,07_opportunity_competition_isolated,production_usage,False,7,-0.8244687543499435,28.57142857142857,-1.8848287808129083
2021,4,WR,02_role_isolated,production_usage,False,8,-2.979758122938035,37.5,-2.4004669033676485
2021,4,WR,04_qb_environment_isolated,production_usage,False,8,-2.302176628097952,50.0,-1.7906760140852906
2021,4,WR,05_coach_scheme_isolated,production_usage,False,8,-3.4482220805223447,12.5,-4.173620666080815
2021,4,WR,06_trade_team_change_isolated,production_usage,False,8,-1.3977588020497018,50.0,-0.6092446957265502
2021,4,WR,07_opportunity_competition_isolated,production_usage,False,8,-0.6393883386072131,37.5,-1.4512854424522998
2022,4,WR,02_role_isolated,production_usage,False,9,-2.8369883266283886,33.33333333333333,-2.7636270373686864
2022,4,WR,04_qb_environment_isolated,production_usage,False,9,-2.0114377249357784,55.55555555555556,-1.7534637419908805
2022,4,WR,05_coach_scheme_isolated,production_usage,False,9,-2.815475172736845,22.22222222222222,-2.8071185457477528
2022,4,WR,06_trade_team_change_isolated,production_usage,False,9,-1.2795398191741565,44.44444444444444,-1.092418904241849
2022,4,WR,07_opportunity_competition_isolated,production_usage,False,9,-0.28989874472384075,44.44444444444444,-0.3599377423897618
2023,4,WR,02_role_isolated,production_usage,False,10,-2.797613997070191,30.0,-1.1960100706174195
2023,4,WR,04_qb_environment_isolated,production_usage,False,10,-2.0523522376098566,50.0,-0.987386373291219
2023,4,WR,05_coach_scheme_isolated,production_usage,False,10,-2.85877087272813,20.0,-1.9204457776457144
2023,4,WR,06_trade_team_change_isolated,production_usage,False,10,-1.271545442681455,40.0,0.34186086631466006
2023,4,WR,07_opportunity_competition_isolated,production_usage,False,10,-0.4210712985377085,40.0,-0.49756391386768817
2024,4,WR,02_role_isolated,production_usage,False,11,-2.8590372132496795,27.27272727272727,-1.8483942073788582
2024,4,WR,04_qb_environment_isolated,production_usage,False,11,-1.9064440450415538,45.45454545454545,-0.618672901949895
2024,4,WR,05_coach_scheme_isolated,production_usage,False,11,-2.7135354127737545,18.181818181818183,-1.1717632575025396
2024,4,WR,06_trade_team_change_isolated,production_usage,False,11,-1.2709146794360164,36.36363636363637,-0.1911305761877615
2024,4,WR,07_opportunity_competition_isolated,production_usage,False,11,-0.20472677983035292,45.45454545454545,0.8812387936156257
2025,4,WR,02_role_isolated,production_usage,False,12,-2.633552265751027,25.0,-1.9208178405683576
2025,4,WR,04_qb_environment_isolated,production_usage,False,12,-1.8316425508608787,41.66666666666667,-0.8759569532060704
2025,4,WR,05_coach_scheme_isolated,production_usage,False,12,-2.3560185247494467,25.0,-0.12936318895278437
2025,4,WR,06_trade_team_change_isolated,production_usage,False,12,-1.160908708134906,41.66666666666667,-0.6758768917101918
2025,4,WR,07_opportunity_competition_isolated,production_usage,False,12,-0.07594610675833183,50.0,1.063932241982033
2014,8,WR,02_role_isolated,production_usage,False,1,-1.91717129377827,0.0,-1.91717129377827
2014,8,WR,04_qb_environment_isolated,production_usage,False,1,-0.00010147451750125155,0.0,-0.00010147451750125155
2014,8,WR,05_coach_scheme_isolated,production_usage,False,1,0.8478347194703036,100.0,0.8478347194703036
2014,8,WR,06_trade_team_change_isolated,production_usage,False,1,-0.0015847520484525877,0.0,-0.0015847520484525877
2014,8,WR,07_opportunity_competition_isolated,production_usage,False,1,0.03488305882873664,100.0,0.03488305882873664
2015,8,WR,02_role_isolated,production_usage,False,2,-1.8137377402138921,0.0,-1.8148165330143946
2015,8,WR,04_qb_environment_isolated,production_usage,False,2,0.9537084804879417,50.0,0.9437604193700943
2015,8,WR,05_coach_scheme_isolated,production_usage,False,2,-0.7034699089736438,50.0,-0.6872900891100143
2015,8,WR,06_trade_team_change_isolated,production_usage,False,2,0.12929235722933818,50.0,0.12792733322723843
2015,8,WR,07_opportunity_competition_isolated,production_usage,False,2,-0.24086033576795685,50.0,-0.2379843832494333
2016,8,WR,02_role_isolated,production_usage,False,3,-2.1168209861748917,0.0,-2.1129260383129878
2016,8,WR,04_qb_environment_isolated,production_usage,False,3,-1.3205403183444844,33.33333333333333,-1.2924849279831017
2016,8,WR,05_coach_scheme_isolated,production_usage,False,3,-1.5952012709275925,33.33333333333333,-1.5715099095241705
2016,8,WR,06_trade_team_change_isolated,production_usage,False,3,-1.0747732364986116,33.33333333333333,-1.057453791892028
2016,8,WR,07_opportunity_competition_isolated,production_usage,False,3,-0.9083049998292203,33.33333333333333,-0.8964085645096797
2017,8,WR,02_role_isolated,production_usage,False,4,-1.6525960449600035,0.0,-1.6502014529780304
2017,8,WR,04_qb_environment_isolated,production_usage,False,4,-1.1437139222542536,25.0,-1.122863507111019
2017,8,WR,05_coach_scheme_isolated,production_usage,False,4,-1.5019823770322116,25.0,-1.4843114434948121
2017,8,WR,06_trade_team_change_isolated,production_usage,False,4,-2.1950982516371953,25.0,-2.180828248748717
2017,8,WR,07_opportunity_competition_isolated,production_usage,False,4,-0.46882700628932394,50.0,-0.460400301517247
2018,8,WR,02_role_isolated,production_usage,False,5,-0.9344265625238347,20.0,-0.6798910452804536
2018,8,WR,04_qb_environment_isolated,production_usage,False,5,-0.6819656680370471,40.0,-0.8103883527729745
2018,8,WR,05_coach_scheme_isolated,production_usage,False,5,-0.5579598387286957,40.0,-0.8480292554032078
2018,8,WR,06_trade_team_change_isolated,production_usage,False,5,-0.9955334079356489,40.0,-1.1845216686611981
2018,8,WR,07_opportunity_competition_isolated,production_usage,False,5,0.05893752719610196,60.0,0.0872108072316039
2019,8,WR,02_role_isolated,production_usage,False,6,-1.561121470532788,16.666666666666664,-1.4226821141908506
2019,8,WR,04_qb_environment_isolated,production_usage,False,6,-1.085797101830084,33.33333333333333,-1.9928083297578982
2019,8,WR,05_coach_scheme_isolated,production_usage,False,6,-0.6836725483808321,33.33333333333333,-0.6397679733764418
2019,8,WR,06_trade_team_change_isolated,production_usage,False,6,-0.8861627939563328,33.33333333333333,-1.3096910474745627
2019,8,WR,07_opportunity_competition_isolated,production_usage,False,6,-0.5018693610410315,50.0,-0.6021163921355388
2020,8,WR,02_role_isolated,production_usage,False,7,-1.3933774521734112,14.285714285714285,-0.844332550793563
2020,8,WR,04_qb_environment_isolated,production_usage,False,7,-1.2476612342107904,28.57142857142857,-1.1769702276772505
2020,8,WR,05_coach_scheme_isolated,production_usage,False,7,-1.291661171167952,28.57142857142857,-1.023783795070178
2020,8,WR,06_trade_team_change_isolated,production_usage,False,7,-1.1941412437492378,28.57142857142857,-1.23989378769429
2020,8,WR,07_opportunity_competition_isolated,production_usage,False,7,-0.8253387616230923,42.857142857142854,-0.7410199693674594
2021,8,WR,02_role_isolated,production_usage,False,8,-1.2520032708425983,12.5,-0.8592554054491404
2021,8,WR,04_qb_environment_isolated,production_usage,False,8,-1.1371633416148024,25.0,-1.1234079926147265
2021,8,WR,05_coach_scheme_isolated,production_usage,False,8,-1.2426771817093027,25.0,-0.950985146316963
2021,8,WR,06_trade_team_change_isolated,production_usage,False,8,-0.5263564835587848,37.5,1.0865532651133536
2021,8,WR,07_opportunity_competition_isolated,production_usage,False,8,-0.7029959453300493,50.0,-0.9188055633055966
2022,8,WR,02_role_isolated,production_usage,False,9,-1.3263933063189477,11.11111111111111,-1.8147582688713748
2022,8,WR,04_qb_environment_isolated,production_usage,False,9,-1.0119101473074037,22.22222222222222,-1.429287694855045
2022,8,WR,05_coach_scheme_isolated,production_usage,False,9,-1.344606610237767,22.22222222222222,-2.280489169267231
2022,8,WR,06_trade_team_change_isolated,production_usage,False,9,-0.3626283770216549,44.44444444444444,0.34668825262059333
2022,8,WR,07_opportunity_competition_isolated,production_usage,False,9,-0.5975313871855341,55.55555555555556,-1.4072886937660491
2023,8,WR,02_role_isolated,production_usage,False,10,-1.2764669661447554,10.0,-0.8669427868303714
2023,8,WR,04_qb_environment_isolated,production_usage,False,10,-1.1552262841621244,20.0,-1.26574500028987
2023,8,WR,05_coach_scheme_isolated,production_usage,False,10,-1.1876513603807273,30.0,-1.9232106164579836
2023,8,WR,06_trade_team_change_isolated,production_usage,False,10,-0.3068315106095419,50.0,0.4885778206956439
2023,8,WR,07_opportunity_competition_isolated,production_usage,False,10,-0.5596012590442498,50.0,-0.6576425752351251
2024,8,WR,02_role_isolated,production_usage,False,11,-1.2771694728414562,9.090909090909092,-1.0760719184242407
2024,8,WR,04_qb_environment_isolated,production_usage,False,11,-0.9100168095892328,27.27272727272727,-0.3227883890185689
2024,8,WR,05_coach_scheme_isolated,production_usage,False,11,-0.7738860453547579,36.36363636363637,0.13963701173749812
2024,8,WR,06_trade_team_change_isolated,production_usage,False,11,0.059485877777739865,54.54545454545454,2.231928453211223
2024,8,WR,07_opportunity_competition_isolated,production_usage,False,11,-0.9541303618918242,45.45454545454545,-1.192681183634098
2025,8,WR,02_role_isolated,production_usage,False,12,-1.1446278751330932,16.666666666666664,-0.9222952182353964
2025,8,WR,04_qb_environment_isolated,production_usage,False,12,-0.6256484916993437,33.33333333333333,0.411130646706372
2025,8,WR,05_coach_scheme_isolated,production_usage,False,12,-0.7354112583341568,33.33333333333333,0.29372740180557694
2025,8,WR,06_trade_team_change_isolated,production_usage,False,12,0.07859764668256689,58.333333333333336,1.2943634131285684
2025,8,WR,07_opportunity_competition_isolated,production_usage,False,12,-0.8708874095164854,41.66666666666667,-1.214562575640294
2014,12,WR,02_role_isolated,pace,False,1,-4.324117664210004,0.0,-4.324117664210004
2014,12,WR,04_qb_environment_isolated,pace,False,1,-3.7798778612438504,0.0,-3.7798778612438504
2014,12,WR,05_coach_scheme_isolated,pace,False,1,-5.8715140368988505,0.0,-5.8715140368988505
2014,12,WR,06_trade_team_change_isolated,pace,False,1,-3.778734039118495,0.0,-3.778734039118495
2014,12,WR,07_opportunity_competition_isolated,pace,False,1,-3.6297338678219946,0.0,-3.6297338678219946
2015,12,WR,02_role_isolated,pace,False,2,-3.1894393654577367,0.0,-3.2004997037057286
2015,12,WR,04_qb_environment_isolated,pace,False,2,-3.792304380427506,0.0,-3.792183252257915
2015,12,WR,05_coach_scheme_isolated,pace,False,2,-3.5269478841204625,0.0,-3.5498016698348955
2015,12,WR,06_trade_team_change_isolated,pace,False,2,-3.0040544071728514,0.0,-3.0116056388942902
2015,12,WR,07_opportunity_competition_isolated,pace,False,2,-4.338566766965268,0.0,-4.331657379842573
2016,12,WR,02_role_isolated,pace,False,3,-2.7773206065854374,0.0,-2.8007999637414027
2016,12,WR,04_qb_environment_isolated,pace,False,3,-4.814882264333092,0.0,-4.77483267220239
2016,12,WR,05_coach_scheme_isolated,pace,False,3,-4.215898959894995,0.0,-4.204201189762402
2016,12,WR,06_trade_team_change_isolated,pace,False,3,-4.059514802020865,0.0,-4.023293171411737
2016,12,WR,07_opportunity_competition_isolated,pace,False,3,-3.5169331995497624,0.0,-3.5444431414674575
2017,12,WR,02_role_isolated,pace,False,4,-2.8369593968286897,0.0,-2.854635472451996
2017,12,WR,04_qb_environment_isolated,pace,False,4,-4.461309198441487,0.0,-4.431564162071238
2017,12,WR,05_coach_scheme_isolated,pace,False,4,-4.014124453983111,0.0,-4.0055951338326805
2017,12,WR,06_trade_team_change_isolated,pace,False,4,-3.887161657977836,0.0,-3.860022186389781
2017,12,WR,07_opportunity_competition_isolated,pace,False,4,-3.271445178196612,0.0,-3.292663627234091
2018,12,WR,02_role_isolated,pace,False,5,-3.108134768800828,0.0,-2.81010018303747
2018,12,WR,04_qb_environment_isolated,pace,False,5,-4.747445659733665,0.0,-4.961379796014155
2018,12,WR,05_coach_scheme_isolated,pace,False,5,-4.785669996223379,0.0,-4.487141172107958
2018,12,WR,06_trade_team_change_isolated,pace,False,5,-3.4135535362566207,0.0,-3.2990979603142834
2018,12,WR,07_opportunity_competition_isolated,pace,False,5,-3.340504858864704,0.0,-3.286848831622623
2019,12,WR,02_role_isolated,pace,False,6,-2.2025982917347684,16.666666666666664,-1.7302682450067586
2019,12,WR,04_qb_environment_isolated,pace,False,6,-3.980872977249384,0.0,-4.052498999574689
2019,12,WR,05_coach_scheme_isolated,pace,False,6,-3.8628078660064844,16.666666666666664,-4.012948969060775
2019,12,WR,06_trade_team_change_isolated,pace,False,6,-2.836320934162737,0.0,-2.7366494355680913
2019,12,WR,07_opportunity_competition_isolated,pace,False,6,-3.03581256779815,0.0,-2.4124359532381154
2020,12,WR,02_role_isolated,pace,False,7,-2.063869880510719,14.285714285714285,-1.5384459417775223
2020,12,WR,04_qb_environment_isolated,pace,False,7,-3.232509347269993,14.285714285714285,-2.0692788035066987
2020,12,WR,05_coach_scheme_isolated,pace,False,7,-3.0906143155400043,28.57142857142857,-2.268512887275719
2020,12,WR,06_trade_team_change_isolated,pace,False,7,-2.340806732871123,14.285714285714285,-1.0740882201003439
2020,12,WR,07_opportunity_competition_isolated,pace,False,7,-2.5820829383621917,14.285714285714285,-1.8946132827721318
2021,12,WR,02_role_isolated,pace,False,8,-2.154367250759454,12.5,-1.4833140808542216
2021,12,WR,04_qb_environment_isolated,pace,False,8,-3.520134091407523,12.5,-2.5905251060228256
2021,12,WR,05_coach_scheme_isolated,pace,False,8,-3.4244176157647024,25.0,-2.8337431962219704
2021,12,WR,06_trade_team_change_isolated,pace,False,8,-2.511768581718507,12.5,-1.164655407419264
2021,12,WR,07_opportunity_competition_isolated,pace,False,8,-2.816536617510297,12.5,-2.360326633081737
2022,12,WR,02_role_isolated,pace,False,9,-2.2323675260264704,11.11111111111111,-1.1822024021703894
2022,12,WR,04_qb_environment_isolated,pace,False,9,-2.866170422440032,22.22222222222222,-0.7093603118623913
2022,12,WR,05_coach_scheme_isolated,pace,False,9,-2.892404997143005,33.33333333333333,-0.703065164146644
2022,12,WR,06_trade_team_change_isolated,pace,False,9,-2.2805552120047747,11.11111111111111,-0.9629998919547437
2022,12,WR,07_opportunity_competition_isolated,pace,False,9,-2.6032042446562267,11.11111111111111,-1.7449119522266823
2023,12,WR,02_role_isolated,pace,False,10,-2.239650827679936,10.0,-2.278988160783037
2023,12,WR,04_qb_environment_isolated,pace,False,10,-2.560474178574158,30.0,-0.5386515786956132
2023,12,WR,05_coach_scheme_isolated,pace,False,10,-2.807122005554447,30.0,-1.2929625017606412
2023,12,WR,06_trade_team_change_isolated,pace,False,10,-2.0159060196438725,20.0,-0.8371356633061506
2023,12,WR,07_opportunity_competition_isolated,pace,False,10,-2.3785498412399084,10.0,-1.4308381330678097
2024,12,WR,02_role_isolated,pace,False,11,-2.0787914752392433,9.090909090909092,-2.1005011663874282
2024,12,WR,04_qb_environment_isolated,pace,False,11,-2.1652142315810123,36.36363636363637,-0.4130322506563901
2024,12,WR,05_coach_scheme_isolated,pace,False,11,-2.4858100102138407,36.36363636363637,-1.4995921997809794
2024,12,WR,06_trade_team_change_isolated,pace,False,11,-1.6339875302912585,27.27272727272727,-0.4653214164288199
2024,12,WR,07_opportunity_competition_isolated,pace,False,11,-2.304498279248719,9.090909090909092,-1.8477599171590453
2025,12,WR,02_role_isolated,pace,False,12,-2.3207400523358963,8.333333333333332,-2.6750971763070313
2025,12,WR,04_qb_environment_isolated,pace,False,12,-2.3449713379080976,33.33333333333333,-0.13013672185105524
2025,12,WR,05_coach_scheme_isolated,pace,False,12,-2.994077727559106,33.33333333333333,-2.261727919066417
2025,12,WR,06_trade_team_change_isolated,pace,False,12,-1.861558656012976,25.0,-0.6493987386289942
2025,12,WR,07_opportunity_competition_isolated,pace,False,12,-2.4544636427590674,8.333333333333332,-1.7850096392962072
